direct_control,cyear,SP_ISIN,ids,scope1_abs,scope2_loc_abs,scope3_down_abs,scope3_up_abs
62058.0862519886,2016,US92936U1097,66354,10556.66661691861,44990.26592428723,,30876.30022644051
59606.6977751269,2017,US92936U1097,66354,9398.823761184649,44285.21813571481,653.1468400404573,29133.2372429273
65919.3749126335,2018,US92936U1097,66354,10172.29033775907,49301.49665800011,580.0937572538871,29320.72803398163
91612.6143208517,2019,US92936U1097,66354,15133.03104735083,67190.89944119181,51.54277579037709,37678.14537925058
90897.826,2020,US92936U1097,66354,15128.704,66380.208,62.42076512830289,37442.275
98887.99,2021,US92936U1097,66354,15213.307,74168.059,163.3199001614038,40302.803
23201.593,2022,US92936U1097,66354,,,,
,2003,,66368,8397.072883636996,8209.402987748472,,75286.02599328314
,2004,,66368,10552.30105089018,8857.517037403795,,81984.77335149927
,2005,,66368,14399.49017462097,11122.70769057393,,102892.1031301103
,2006,,66368,14041.0400133485,10236.56210343675,,93223.52838478373
,2007,,66368,13289.1051683406,8859.266108674594,,68614.63597496133
,2008,,66368,8452.334034784999,5691.384347331746,,48715.45514384054
,2009,,66368,8810.666938684377,6060.739100705663,,55593.88257673421
23157.923386904,2010,US92343E1029,66368,8220.068525745306,5346.486457462634,,48524.63493872904
18089.5808344469,2011,US92343E1029,66368,6241.828031462294,4237.987886915628,,39000.03907825489
20097.7997150235,2012,US92343E1029,66368,7139.545561337686,4711.731673747335,,42246.25189268251
21869.7367816357,2013,US92343E1029,66368,7769.008766180086,5127.144908978436,,45970.92328534892
23647.7631992912,2014,US92343E1029,66368,8166.419053793917,6292.32274390732,,49320.91224728711
24596.751013177,2015,US92343E1029,66368,8593.176935317742,6276.80647764843,,51314.13656734583
26733.4425959146,2016,US92343E1029,66368,9291.420622263586,6901.2552031184,,58804.22211023691
27767.2022763876,2017,US92343E1029,66368,9364.3830851729,7619.937960509486,11.97591289122346,63072.9950000924
29315.8378541629,2018,US92343E1029,66368,10599.8796577714,7829.35347949528,10.97227610745624,63110.39118162942
28823.8079849392,2019,US92343E1029,66368,10822.24588900312,7207.324557030975,2.886688800733319,59752.99202447442
29320.39,2020,US92343E1029,66368,11166.437,7183.685,5.319839152856958,61517.175
30964.865,2021,US92343E1029,66368,11411.769,7965.153,0.038107133369389,67320.443
29165.658,2022,US92343E1029,66368,,,,
,2005,,66446,59153.45267790605,22057.47869566001,,402204.4441139999
,2006,,66446,63586.06210988249,23781.46088722621,,415978.1728484555
,2007,,66446,74299.8538048181,27871.81380778286,,488631.655104846
,2008,,66446,98273.07299085987,39904.15431783388,,631359.418396056
,2009,,66446,91071.13332947376,35469.92820083416,,600357.8545146981
384293.276771676,2010,US74762E1029,66446,107567.4870000782,41174.28208592505,,681043.3425793443
428446.457048086,2011,US74762E1029,66446,113523.0202788695,45928.72414142331,,776514.3026249444
543957.455262531,2012,US74762E1029,66446,151793.0866986585,58499.62154240579,,959905.7829513015
588990.590961385,2013,US74762E1029,66446,164385.8060862068,62994.12916177003,,1038932.684856823
708633.645450348,2014,US74762E1029,66446,194292.4452266008,87967.21767523784,,1256204.828914732
665557.772208344,2015,US74762E1029,66446,182157.3358084105,77049.71177442594,,1184480.552181888
684092.924258484,2016,US74762E1029,66446,179492.2770314872,79392.13383672811,,1280552.979010552
859150.419162486,2017,US74762E1029,66446,217149.5560127319,106321.5318146867,185.5362655467007,1646375.422979072
965838.058612441,2018,US74762E1029,66446,243577.3787608447,123626.5923831809,180.4361738876059,1837336.237652433
991483.171920816,2019,US74762E1029,66446,257681.3989626068,121715.7938306252,89.93784977782232,1850705.935998846
915900.72,2020,US74762E1029,66446,233082.175,109245.411,114.4057746223401,1741897.365
1339274.769,2021,US74762E1029,66446,653993.0,9969.0,7.593183662702607,2106498.583
1559221.113,2022,US74762E1029,66446,,,,
,2002,,6649,223973.7048731073,228408.7229032645,,2608294.426225264
,2003,,6649,219018.0991054294,215161.230136168,,2542667.930579991
,2004,,6649,272958.6085907423,266149.7977997963,,2619787.421431853
,2005,,6649,267589.7454860829,249023.1759252961,,2486612.231070208
,2006,,6649,266790.4603183736,232259.483347107,,2323632.838772986
,2007,,6649,173259.9910636915,166554.4102099188,,1667816.394996824
,2008,,6649,154948.0247198642,148801.1879366919,,1420413.106278753
,2009,,6649,106403.5521459893,103816.0145153514,,1127821.774124796
702339.569426368,2010,US5246601075,6649,113083.7249150953,114236.3153906586,,1173643.196233254
777632.656148569,2011,US5246601075,6649,125070.0710184493,124806.0144914307,,1285399.679861207
712863.67551457,2012,US5246601075,6649,130651.8652210187,125155.3416505584,,1168878.412847448
695177.630957222,2013,US5246601075,6649,126696.2643611967,121493.454238601,,1154642.67004678
654792.052686987,2014,US5246601075,6649,121799.1356033664,138074.830254382,,1116065.350946172
703412.163380431,2015,US5246601075,6649,105326.21533838,121718.989300498,,1241459.205169525
690847.50959097,2016,US5246601075,6649,86199.46970979556,107881.4117781444,,1316195.851619081
860126.485678313,2017,US5246601075,6649,88589.57105106566,129925.9420777034,491.683567118008,1560034.367002346
886908.102441052,2018,US5246601075,6649,100781.2759418189,143971.480166135,489.7703885700902,1587886.286712545
826965.015071237,2019,US5246601075,6649,98172.52416798988,129406.331142628,268.903924039979,1571636.955273186
754233.322,2020,US5246601075,6649,59063.463,92495.792,349.7853238166441,1511743.159
926054.901,2021,US5246601075,6649,67262.974,115685.197,47.10682075418663,1866200.58
564327.89,2022,US5246601075,6649,,,,
,2002,,6669,272359.2265835936,113615.8091236855,,2596611.123021989
,2003,,6669,317105.4691582748,132780.308317559,,2976568.386946145
,2004,,6669,352338.4786345749,150739.297169485,,3264939.677360732
,2005,,6669,447510.7124582432,181522.3784305546,,3893727.6817543
,2006,,6669,495763.6957120367,200293.8280782875,,4194618.123362819
,2007,,6669,291386.6989981608,117749.870876224,,2462232.899009147
,2008,,6669,120435.85950164,50942.28293827329,,980336.0439283212
,2009,,6669,81898.93915109319,34193.07963618786,,695266.4535139652
306801.634925736,2010,US5260571048,6669,86925.88995949746,32973.21571768038,,667240.3669516238
287801.051383155,2011,US5260571048,6669,77100.50393409,31756.28727576636,,647367.7254537044
380667.151594786,2012,US5260571048,6669,102513.5754528347,41223.32485968689,,834898.5551905446
553317.750321019,2013,US5260571048,6669,149336.2904233205,59125.81120269362,,1213530.120357264
750479.711599605,2014,US5260571048,6669,210479.9869702361,91274.85427934492,,1637618.991025432
885287.31423359,2015,US5260571048,6669,245222.7362489402,105481.9387012536,,1955282.171844787
1005657.08598488,2016,US5260571048,6669,257901.4975513013,124436.1727701841,,2344616.016697613
1142071.07099751,2017,US5260571048,6669,276716.0878905931,154537.1505560138,81.2775099406035,2729366.767500584
1832406.45619297,2018,US5260571048,6669,435966.667340397,250174.9992134972,94.04698028075651,4353272.529186902
1908276.08652271,2019,US5260571048,6669,459832.5332750426,247008.8250262399,67.80137447454601,4477983.284821566
1911299.681,2020,US5260571048,6669,452586.384,241973.406,84.6075013871316,4552903.109
2282139.119,2021,US5260571048,6669,514301.362,308988.69,127.7264277897093,5646799.41
2349092.166,2022,US5260571048,6669,,,,
,2003,,6682,11653.24938350441,16407.49248757251,,60603.14233335997
,2004,,6682,21540.18454798573,38251.87527474896,,157677.1056830928
,2005,,6682,38271.89593259098,28430.71177699975,,129836.3970048622
,2006,,6682,47512.2573827439,33900.95910945025,,140192.0228398125
,2007,,6682,45962.4222096414,36027.44841617889,,146079.1694999216
,2008,,6682,56397.31808156428,40438.20378321318,,125635.7326808141
,2009,,6682,50763.81552965102,36489.68531941328,,143110.5787538166
162578.448967069,2010,US47233W1099,6682,62759.14744677075,30878.61935048535,,165071.6835861641
167194.299945804,2011,US47233W1099,6682,57461.14526745128,34738.50257292743,,176132.1960649964
8630671.06135154,2012,US47233W1099,6682,332027.7564590155,249107.5261521701,,17152037.64114445
8919520.68053197,2013,US47233W1099,6682,309377.8490165084,264334.9583212535,,17794875.80720056
7551137.03724149,2014,US47233W1099,6682,285924.6229578514,348756.1411613869,,15067984.10416782
7776647.03192839,2015,US47233W1099,6682,277816.1753428145,333502.5069761162,,15130735.21239116
6162990.93231347,2016,US47233W1099,6682,229245.8483562334,279079.0218777905,,12945703.45323612
3493530.25340267,2017,US47233W1099,6682,125907.1610789193,228066.9501027962,247.8554839799577,7177454.019675947
131825.520243296,2019,US47233W1099,6682,44499.41623191161,50533.73783491061,26.18253955842659,205552.6794747464
68696.415,2020,US47233W1099,6682,2400.961,42511.656,193.2126839603888,167984.963
96702.179,2021,US47233W1099,6682,3084.769,61456.634,1.010176455077517,239209.281
54091.178,2022,US47233W1099,6682,,,,
,2002,,6730,364856.7200026349,193372.711686042,,1728427.356343525
,2003,,6730,396954.6576325925,209452.383034485,,1774402.388863555
,2004,,6730,420121.5305537587,221014.8657823638,,1824075.768685663
,2005,,6730,756050.4400000001,1253708.930000041,,1701191.244234009
,2006,,6730,859919.0700000001,1425245.009999966,,1664178.774439954
,2007,,6730,1535208.533862083,746811.4486533927,,1906077.190730552
,2008,,6730,609500.0650044505,1204202.004969834,,1916222.561086715
,2009,,6730,572216.4195499949,1107120.551800946,,2207479.915427233
2195782.78037431,2010,US5324571083,6730,451325.047,1167097.999999879,,2203470.799237829
1935046.99216898,2011,US5324571083,6730,419041.0002617829,912061.6103455612,,2256629.924800429
2110242.85445423,2012,US5324571083,6730,343304.5153,1162448.434819145,,2030978.880047933
2141513.95144436,2013,US5324571083,6730,405356.4921,1130674.306062206,,2045625.21693071
1980772.05681037,2014,US5324571083,6730,371406.4214999999,1107110.892540917,,1709259.50790036
1983964.27531105,2015,US5324571083,6730,391951.8089000001,1071464.067614511,,1729219.742358367
2016825.61223542,2016,US5324571083,6730,408932.5089000001,1040550.999999949,,2028864.431513258
2150948.001737,2017,US5324571083,6730,487227.97,994403.99999994,25.07106588169453,2307765.112026107
2009183.433,2018,US5324571083,6730,392484.4600000001,984082.311,24.00167898695619,2361191.179
1362131.721,2019,US5324571083,6730,192967.666,616669.798,9.454690037859272,2009770.664
1320273.756,2020,US5324571083,6730,158970.691,550922.0,9.595955166708777,2246264.821
1380127.717,2021,US5324571083,6730,166799.724,487954.0,8.594518051867336,2700443.718
1095108.248,2022,US5324571083,6730,,,,
,2002,,6733,162238.0190976336,549697.3988846219,,962234.1221689766
,2003,,6733,142816.073019285,472794.3988594615,,807622.7398742144
,2004,,6733,151085.707087542,479208.2796955704,,822342.2260061289
,2005,,6733,141258.6951835587,459270.4870781539,,794776.428478879
,2006,,6733,70713.237,512593.265,,771403.851
,2007,,6733,72823.89363937001,400845.0199999147,,819674.9157289915
,2008,,6733,31619.25,424540.7840271971,,695164.4980073909
,2009,,6733,33679.16999999999,312830.9699999864,,678063.1887863355
516885.233379444,2010,US0708301041,6733,33024.31120043369,292235.5311227623,,631249.8139276453
575991.407569642,2011,US0708301041,6733,33554.11319999999,303963.9999999651,,715576.8376142152
538159.201461479,2012,US0708301041,6733,29659.8834,304943.999999982,,696704.2534040076
571363.820600924,2013,US0708301041,6733,29939.0932,286082.9999999618,,745545.9964115854
573999.418075541,2014,US0708301041,6733,25640.9528,293683.0000000001,,769174.6339984674
594606.226662929,2015,US0708301041,6733,28359.92220000002,293429.0000000232,,806601.0081298256
608072.596869688,2016,US0708301041,6733,27720.91240000002,286484.0000000367,,911395.6152101888
540908.333959832,2017,US0708301041,6733,25077.95060000002,272133.9999999612,27.11132059010657,921024.0401252138
486343.9,2018,US0708301041,6733,24399.0,259475.0,36.82553347055098,1013927.949
471223.207,2019,US0708301041,6733,26836.0,237330.0,27.55141340938279,1022775.255
447759.218,2020,US0708301041,6733,26628.0,224557.0,42.93321506891746,1018357.262
631492.157,2021,US0708301041,6733,19106.0,188434.0,13.0660016881911,995603.382
374681.907,2022,US0708301041,6733,15522.0,128686.0,,758196.167
,2004,,6737,24616.07626089001,43707.78990961263,,644365.9600633807
,2005,,6737,28687.8586751911,47756.48455528828,,704396.9690976274
,2006,,6737,34354.03532718184,55304.58616659282,,777651.0423792184
,2007,,6737,38637.33773241925,60150.55481827495,,813013.3011269622
,2008,,6737,40670.3507717,63452.96490602344,,801310.0008105818
,2009,,6737,28200.60693532161,43902.66417194938,,593401.8389630936
369920.307757541,2010,US5339001068,6737,34320.8202019146,51401.86435764737,,656733.5904628881
506004.852744238,2011,US5339001068,6737,37226.45619993108,63845.97560792709,,905275.2833552798
461574.857209452,2012,US5339001068,6737,43750.64237676751,66420.06646026958,,822981.6088485655
454539.697514502,2013,US5339001068,6737,43083.81065690869,65407.71544678009,,810438.0160730385
451104.65238085,2014,US5339001068,6737,42935.34769014242,75635.79569764344,,801880.006953265
520208.312668538,2015,US5339001068,6737,75160.56010000003,125349.5156249862,,750337.9645045081
511312.61924799,2016,US5339001068,6737,77581.27240000003,118596.6171875476,,734995.0518966783
576090.846227916,2017,US5339001068,6737,67329.95810000003,128938.0625000331,1404.862415129222,891753.1921228324
582560.487,2018,US5339001068,6737,82488.0,147771.0,1571.198486162641,878632.152
534296.227,2019,US5339001068,6737,80400.297,133061.839,514.5502155648906,798120.989
481483.313,2020,US5339001068,6737,54806.0,133123.0,946.8668761768472,723412.065
563333.079,2021,US5339001068,6737,55525.0,134338.0,2399.167619613009,925072.75
484769.865,2022,US5339001068,6737,,,,
,2002,,6742,3571.863171284535,13024.68290061614,,178615.8283034434
,2003,,6742,3521.249049010233,16607.39919360519,,179269.0992831042
,2004,,6742,3623.986462142642,17017.22485267353,,183200.5155314072
,2005,,6742,3675.297906994293,16057.829697586,,173114.2970676086
,2006,,6742,5725.1535729279,19497.98424641438,,263144.4853621289
,2007,,6742,6488.747218113999,21626.646054659,,295280.596451373
,2008,,6742,5923.8744835,19796.89828163008,,257101.5696784159
,2009,,6742,5913.579307545982,19710.78095166263,,268141.0799617286
47490.0917212954,2010,US5341871094,6742,6404.354626213468,20223.94352802065,,273790.5844516522
64837.1124826993,2011,US5341871094,6742,7543.653700000001,35982.39069644681,,277103.3710640147
47090.4328754454,2012,US5341871094,6742,4661.0644,20684.99999994412,,287829.0959215941
40924.089738865,2013,US5341871094,6742,3689.989,15218.99999990728,,291412.7650773897
44660.7300449387,2014,US5341871094,6742,3540.8572971216,15562.00000004857,,342564.6058294206
42942.4520761895,2015,US5341871094,6742,2924.9592,13567.00000001142,,338640.7975502741
39651.2363030945,2016,US5341871094,6742,2637.0026,11795.00000002529,,355521.9614748201
40266.8973851923,2017,US5341871094,6742,2904.893200000001,11097.20019535489,173.6744601248028,394344.9356131155
42496.518,2018,US5341871094,6742,2702.701,10437.495,148.1622390036452,431736.447
43631.4274179749,2019,US5341871094,6742,2782.274511568799,9013.120117282528,55.60920007742079,442642.7407043825
38248.004,2020,US5341871094,6742,1530.92,6733.77,113.793020758071,434990.071
39306.497,2021,US5341871094,6742,1911.0,5696.0,121.1988413936558,497908.874
37866.761,2022,US5341871094,6742,,,,
,2003,,6774,687483.3079191698,536160.9323735748,,6885357.941012926
,2004,,6774,736428.0378844915,566699.2057764251,,6716061.970851384
,2005,,6774,759532.4043079779,543857.392572962,,6357797.442753604
,2006,,6774,434201.8092,1491131.874999997,,6069845.885718819
,2007,,6774,350577.0346,1204961.000000031,,5170392.14756836
,2008,,6774,343676.0514,1206620.000000024,,4671003.543476764
,2009,,6774,341083.031,1170826.999999918,,5333481.280967053
2842541.53818978,2010,US5398301094,6774,313865.7672,1061121.99999997,,5383818.437018399
2823674.20916259,2011,US5398301094,6774,309527.9868,1011103.999999963,,5568663.854025424
2652389.32389319,2012,US5398301094,6774,249491.1782,985006.0000000164,,5273484.268907014
2439873.59823804,2013,US5398301094,6774,241147.17,866683.9999999522,,4980920.684327895
2521610.5029584,2014,US5398301094,6774,244177.9028,913922.0000000178,,5227385.597000231
2531588.31553091,2015,US5398301094,6774,233437.6802000001,816494.0000000079,,5551256.548852663
2620875.89221946,2016,US5398301094,6774,229148.9144000001,627597.9999999709,,6682444.182643316
3019729.16941691,2017,US5398301094,6774,291521.9196,745682.0000000256,430.9669330825889,7637972.812607907
2962734.85912147,2018,US5398301094,6774,291521.9196,673107.999999986,409.2233614820877,7672304.984234568
3076502.36091106,2019,US5398301094,6774,305363.1603999998,662658.9999999877,367.8191667223969,7908514.788686904
3287466.249,2020,US5398301094,6774,292755.0,626082.0,336.4017248233891,8779165.539
3812717.99,2021,US5398301094,6774,297631.0,554643.0,343.7188413579142,10419361.08
2828740.954,2022,US5398301094,6774,,,,
,2003,,6781,281713.7989011626,125173.7227120318,,1831554.603024263
,2004,,6781,323473.2220504715,125605.7347348812,,1799281.510108899
,2005,,6781,416600.4743081007,140629.9231912007,,2095099.166716431
,2006,,6781,537937.3385076005,151824.5168638078,,2424994.151138596
,2007,,6781,681802.0990100458,168583.7940962129,,2639235.563211457
,2008,,6781,774244.3792187021,166873.4630252665,,1779890.269981813
,2009,,6781,938633.2765947937,156367.4136052253,,2011807.524786711
1947944.54385034,2010,US5404241086,6781,872804.3049374954,152906.1795859977,,1858630.865708793
1762921.12301641,2011,US5404241086,6781,725664.7347771977,144760.9700996729,,1804604.475443102
1662569.98212774,2012,US5404241086,6781,718517.1615796908,141852.6461928424,,1642791.027807775
1592349.73749273,2013,US5404241086,6781,686626.0289432367,138872.8451892733,,1599713.939758657
1477812.53023515,2014,US5404241086,6781,587698.0483160653,155340.416678072,,1551333.197364718
1309833.07480027,2015,US5404241086,6781,503635.780830873,153586.0697547012,,1408588.086319335
1054722.52639727,2016,US5404241086,6781,403199.8713297781,152990.9831689404,,1235786.599465395
1024183.53599617,2017,US5404241086,6781,368558.5410408031,166726.5323108226,57.69864765353418,1272341.133136667
819162.233515568,2018,US5404241086,6781,295607.6074418204,162782.9461798021,43.68757323360023,1049878.035462461
2479900.475,2019,US5404241086,6781,897141.874,665405.385,0.9255778277128548,2673127.179
1800198.851,2020,US5404241086,6781,625430.153,592134.224,2.222026399713124,2072787.71
2029766.585,2021,US5404241086,6781,650668.759,694822.563,2.63197208364604,2345655.512
351709.476,2022,US5404241086,6781,,,,
,2004,,6788,231531.7041012129,20615.14538222267,,50594.9465848021
,2005,,6788,271382.1637963418,31630.58866864579,,73846.01380396832
,2006,,6788,286431.3751956996,43271.56595865969,,95529.01127325172
,2007,,6788,326330.5566591113,44987.75176833844,,99737.10210047048
,2008,,6788,291509.8050786183,67001.0219041713,,131930.0596213523
,2009,,6788,2178995.099999999,42218.31506529525,,93597.30659369376
1986129.86921178,2010,US75281A1097,6788,1910799.747812317,44690.28008511756,,95802.08088144836
1843196.13126909,2011,US75281A1097,6788,1751051.508565744,55005.54805741904,,119878.6782671878
2783502.34521462,2012,US75281A1097,6788,2678625.940810827,62259.22172992401,,133205.4034317228
3472507.39461799,2013,US75281A1097,6788,3341386.850185577,77838.89136525808,,166538.5566810539
3676927.3745198,2014,US75281A1097,6788,3517118.001225106,101713.4599141914,,188116.7252217468
375693.444109715,2015,US75281A1097,6788,287697.9714000006,55135.47160418576,,106142.5401669615
661313.116303349,2016,US75281A1097,6788,557150.4076633297,61776.64878707607,,131213.8325490676
1427154.92328791,2017,US75281A1097,6788,1225308.447356068,121551.4077717824,19770.50575130945,251351.9483208639
1637900.93403293,2018,US75281A1097,6788,1385084.990315448,156900.1572703416,16592.1242709334,308667.1781392328
1123764.91631567,2019,US75281A1097,6788,941413.649302714,112710.6638882504,21505.62553399027,223434.7989081651
1029244.597,2020,US75281A1097,6788,884445.455,86368.051,26688.45711869717,181926.116
2292442.85,2021,US75281A1097,6788,1979637.758,183452.96,12848.95790056683,394461.967
1885117.497,2022,US75281A1097,6788,,,,
,2003,,6829,447997.701640483,1483102.003574423,,3041913.019392355
,2004,,6829,521511.1971306939,1654110.692775017,,3206518.426377876
,2005,,6829,547480.103862896,1780006.913131787,,3440241.783041651
,2006,,6829,618978.601296053,1984982.454004085,,3765973.432556513
,2007,,6829,640381.1043962062,2025568.923336205,,3835350.31687446
,2008,,6829,634526.0671395186,2022622.599082433,,3533847.005324624
,2009,,6829,505521.2708867399,2840468.960000045,,3829733.56596429
4201958.14501925,2010,US5486611073,6829,508101.0437304551,2721595.0508743,,3626383.119944393
4238546.82569682,2011,US5486611073,6829,489976.3448735783,2816555.977223061,,3656816.194357588
3848632.36975148,2012,US5486611073,6829,301345.741032769,2605667.986601042,,3571567.861677136
3789737.38521994,2013,US5486611073,6829,303720.9614,2552739.999999937,,3539925.753678666
3938626.52510652,2014,US5486611073,6829,335732.0494,2623837.999999964,,3816286.718186609
3969533.69699526,2015,US5486611073,6829,365484.9934000001,2562420.000000011,,4012154.324535517
3799161.527,2016,US5486611073,6829,367518.007,2323738.667,,4449236.496
3847890.137,2017,US5486611073,6829,353547.948,2271906.455,474.4569372625621,5086943.257
3596963.77274146,2018,US5486611073,6829,399567.1166000001,2021566.999999977,708.0402301111936,5063403.129954895
3593229.60637434,2019,US5486611073,6829,473688.8757999997,1932514.000000014,946.0777910221713,4904378.369509387
3302152.548,2020,US5486611073,6829,484737.0,1623768.0,1224.302873814936,4981587.666
3392975.393,2021,US5486611073,6829,541554.0,1430153.0,801.7864787883523,6343439.341
2840030.71,2022,US5486611073,6829,,,,
,2003,,6867,1804923.848093804,39248.02884166924,,742595.7215090083
,2004,,6867,1842369.467966726,226270.646234517,,769714.4150382925
,2005,,6867,1824507.700128273,253552.4317599312,,837020.3885581937
,2006,,6867,2230374.64733972,285423.2139537716,,953979.434381512
,2007,,6867,3002970.1849,259314.2968341352,,953870.9919157356
,2008,,6867,2486499.526043875,251018.8495848755,,936568.4036163402
,2009,,6867,2147741.92753828,216980.9861054455,,963105.6609083994
2867169.45719981,2010,US5526901096,6867,2232269.944179208,202979.5617239501,,853484.5509969206
2956197.17641894,2011,US5526901096,6867,2335049.226804997,201800.2900755253,,842572.0208524753
3263453.43672489,2012,US5526901096,6867,2651787.444412876,207932.0417501973,,805478.0508131657
2966087.75943285,2013,US5526901096,6867,2312001.59686293,218463.3294210756,,869764.1404044107
3673207.30626724,2014,US5526901096,6867,2965380.993996145,265887.5060713875,,908854.3132798662
2850274.5448485,2015,US5526901096,6867,2205069.254572977,247451.7909635806,,820808.51980527
3184954.01704944,2016,US5526901096,6867,2454175.500455323,244511.4134884384,,940985.1142286296
3260843.3124346,2017,US5526901096,6867,2451829.22713764,260049.5548080062,1104.628903335748,1075415.866762282
3486660.09389204,2018,US5526901096,6867,2683266.048518163,270704.9457141556,1055.725979752632,1040263.061308265
3327531.37207755,2019,US5526901096,6867,2528856.535580114,282506.9652069405,851.5158208501479,1070225.435174737
3254596.937,2020,US5526901096,6867,2449990.469,275534.298,1002.610822108301,1120332.863
3298372.393,2021,US5526901096,6867,2386726.355,297121.288,171.8439089638608,1257413.56
2680080.187,2022,US5526901096,6867,,,,
,2004,,6946,298983.6601576413,664099.4723080919,,13350204.21022183
,2005,,6946,312991.6461264135,639510.9704916985,,12845586.28843087
,2006,,6946,310568.0365226315,599011.2871377842,,11504609.02310101
,2007,,6946,346106.8266664574,630160.5618473057,,11686759.16371546
,2008,,6946,308088.94736,551685.6266728493,,9535948.806644872
,2009,,6946,321618.14,649331.0499999883,,7442512.727185285
4888433.85108524,2010,CA5592224011,6946,334023.9984,983000.0000000064,,9595447.57140822
5818400.4148446,2011,CA5592224011,6946,337382.8734,885556.9999999722,,11959220.62370345
5615914.24368727,2012,CA5592224011,6946,358026.881,1151271.000000014,,11190362.15949696
6206469.1053393,2013,CA5592224011,6946,440078.0706,1196939.999999903,,12451568.28832897
6432281.76639581,2014,CA5592224011,6946,437709.0374,1325723.999999906,,13057751.37380248
6005919.85810578,2015,CA5592224011,6946,415737.0364,1244536.99999998,,11835442.72652603
7440475.5385334,2016,CA5592224011,6946,471560.8834,1579470.999999957,,14629517.61564951
8136001.4517671,2017,CA5592224011,6946,478873.0796000001,1657013.000000015,383.0036771427104,16466489.44626039
7924405.87979613,2018,CA5592224011,6946,520228.9196000001,1600105.999999965,483.3113535160555,16142142.83875248
7250088.508,2019,CA5592224011,6946,516526.956,1615688.418,267.1983609342903,14265064.647
4919080.783,2020,CA5592224011,6946,417286.0,1288612.0,541.1001794958189,10268283.955
5768545.248,2021,CA5592224011,6946,436267.0,1126904.0,1405.531234479333,12009739.952
4364416.323,2022,CA5592224011,6946,,,,
,2002,,7017,26789161.90861951,1566034.836914112,,32893483.91313596
,2003,,7017,26852103.37581977,1938441.43345285,,30553173.81809
,2004,,7017,24703615.86308697,2008190.950251986,,34382389.51798066
,2005,,7017,15830312.81863705,2366742.795217343,,33696679.02168116
,2006,,7017,15102595.91244129,4490000.619999996,,28715270.64201203
,2007,,7017,15130466.64999999,4502946.409999914,,28354556.28489809
,2008,,7017,14354471.0677844,4287200.000000078,,23492768.32871761
,2009,,7017,13473393.64198258,4637198.510000071,,22619334.63799035
34468403.1428844,2010,US5658491064,7017,13899969.1077,4924845.385768942,,26761515.48617668
4224213.66188669,2011,US5658491064,7017,2856469.911810515,910481.3857384092,,1491304.562585326
5441534.35709369,2012,US5658491064,7017,3897920.286230085,1057393.388122078,,1534121.849737142
4990787.0057076,2013,US5658491064,7017,3576462.581612814,970191.6780500548,,1401390.373698877
4820059.89461098,2014,US5658491064,7017,3519999.896000001,975659.4924416256,,1061960.045073697
4806769.17199202,2015,US5658491064,7017,3637594.869900007,1005153.5916051,,535395.3589834064
3402895.04846217,2016,US5658491064,7017,3069999.954200008,190000.0000000063,,441976.5054857634
4641558.07137219,2017,US5658491064,7017,4320000.169700007,159999.9999999048,13166.29549965699,505277.152370003
5558837.54164696,2018,US5658491064,7017,5199200.021800007,160800.0000000484,10823.759403592,639253.093949867
6806550.07177046,2019,US5658491064,7017,6470000.197699985,179999.7150954889,11830.149913095,501788.8670906107
4542427.317,2020,US5658491064,7017,4239999.996,199999.864,17772.28257527226,318909.488
3382221.575,2021,US5658491064,7017,2999329.713,180000.104,9175.662193732194,618722.558
3555616.973,2022,US5658491064,7017,,,,
,2003,,7063,48890.172554321,228251.470856133,,135448.3638344947
,2004,,7063,51937.298002304,238349.7394971133,,138192.3091125356
,2005,,7063,54485.775511644,234205.5864510503,,135299.663288457
,2006,,7063,73421.09676784399,304946.5976969013,,173653.5496858786
,2007,,7063,80513.91337343199,323118.9699454062,,186602.8649138886
,2008,,7063,76675.20679999999,306459.2579028425,,159062.72292669
,2009,,7063,59558.80528521,239021.7745934445,,138036.3023711085
667039.054456624,2010,US44107P1049,7063,124783.0727,502999.9999998956,,143039.4230590296
677618.203456815,2011,US44107P1049,7063,129593.021,507537.0000000223,,155534.0944058025
630451.417150669,2012,US44107P1049,7063,121571.926,463244.9999999851,,163212.9566693015
633985.472850527,2013,US44107P1049,7063,130777.9298,459277.9999999804,,157115.1649907931
591027.473284055,2014,US44107P1049,7063,122444.0917,425212.9999999725,,163364.5806298014
521391.522775883,2015,US44107P1049,7063,112946.9981,366144.9999999744,,160147.3598351789
508264.123930204,2016,US44107P1049,7063,112108.0367000001,352140.999999982,,174423.2153999566
460463.478993562,2017,US44107P1049,7063,107216.2135474376,309473.0000000627,0.185694988119547,181055.0503970907
437654.729633019,2018,US44107P1049,7063,113423.267,279606.0000000461,0.0,180893.8281455042
393014.235,2019,US44107P1049,7063,104684.072,246000.0,0.0,165826.925
250356.537,2020,US44107P1049,7063,70277.271,167831.0,0.0,48237.857
279473.717,2021,US44107P1049,7063,74051.134,183881.0,0.0,91262.671
335872.999,2022,US44107P1049,7063,,,,
,2002,,7065,7869.482938546,116682.484995299,,530617.2043566168
,2003,,7065,45799.49736959799,104040.8073551434,,585156.1853960529
,2004,,7065,48532.47464889164,105168.7903822478,,578594.2346325882
,2005,,7065,35990.72222976,159660.8900000085,,432951.3949435148
,2006,,7065,27947.56,135992.00000005,,450327.4022695064
,2007,,7065,31962.81961782748,137560.1549746918,,466280.8917688197
