date,High people,High planet,High prosperity,Low people
2023-08-31,-0.047987890160487684,0.18221668083665876,0.11150270861390005,0.1406996659806297
2023-09-29,-0.030277383796360857,0.1112081166320984,0.07141182307049784,0.08211603515360384
2023-10-31,0.04650446152492596,0.04485744514287143,0.11598815185424177,0.029921239331029803
2023-11-30,0.025221344063190848,0.053266557685010096,0.14519732677256814,0.05654679494933906
2023-12-29,0.014456753995697208,0.08257976266646319,0.13648997646267602,0.09572497712188385
2024-01-31,-0.01659800512084675,-0.09269259163485222,0.04441929001673131,-0.06323677931806115
2024-02-29,0.05849319463289726,-0.14109452818433993,0.07029181652382754,-0.08288648180981402
2024-03-28,-0.009968603736834239,-0.06301847509005201,0.09308316567352032,-0.018381064396667646
2024-04-30,0.024726534363284897,0.0034671603475763813,0.09475779649653476,0.06345388167124608
2024-05-31,0.005009852838594647,0.0737590714879725,0.13282975072220943,0.12461748154476593
2024-06-28,-0.02328195258209187,0.056240205227365614,0.2544793439325134,0.14134023025445952
2024-07-31,0.08207349897156435,0.05507093202964625,0.27710034503968783,0.12080572401844636
2024-08-30,0.07769561894660643,0.035992055783521104,0.2922895558894311,0.12285140829387575
2024-09-30,0.013599003006432797,0.08885180816301774,0.29529954493264843,0.1734634243696918
2024-10-31,-0.019232530701742856,0.15652818044426597,0.30781286421263915,0.21448928119495292
2024-11-29,0.0016114365298967037,0.14436301290814774,0.2825616970801474,0.17473401258202043
2024-12-31,-0.03896748536545358,0.08628757769555351,0.21868191415862337,0.12021321934521212
